Nombre,Precio,Marca,Categoria,UrlCompra,Imagen
Detergente líquido Great Value para ropa color -5000ml,3987.0,GREAT VALUE,/Limpieza/Detergente/Detergente líquido/,https://www.walmart.co.cr/detergente-liq-great-value-color-5000ml,https://walmartcr.vteximg.com.br/arquivos/ids/752485/10343_01.jpg?v=638654986498700000
Galleta Pozuelo Recreo Bolsa - 384 g,1000.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-pozuelo-recreo-bolsa-384-g,https://walmartcr.vteximg.com.br/arquivos/ids/429904/Galletas-Recreo-Marca-Pozuelo-384g-1-33347.jpg?v=638272248455800000
Galletas Yipy Pozuelo - 338 g,2070.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-riviana-pozuelo-yipy-338gr-2,https://walmartcr.vteximg.com.br/arquivos/ids/789928/10074_01.jpg?v=638682391228630000
Queso Del Prado Fresco - 500 g,2550.0,DEL PRADO,/Lácteos/Queso/Queso Fresco/,https://www.walmart.co.cr/queso-del-prado-turrialba-500gr,https://walmartcr.vteximg.com.br/arquivos/ids/937598/9757_01.jpg?v=638842167030370000
Salsa Lizano - 1000ml,3400.0,LIZANO,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-lizano-1000ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/509883/Salsa-Lizano-1000ml-1-33183.jpg?v=638416215085300000
Consomé Knorr Mi Arroz 4 Pack - 32 g,480.0,KNORR,/Abarrotes/Especias y Sazonadores/Consomés/,https://www.walmart.co.cr/consome-knorr-mi-arroz-4-pack-32-g,https://walmartcr.vteximg.com.br/arquivos/ids/928336/9634_01.jpg?v=638833026016330000
Salchicha de Pavo Cinta Azul Ahumada - 480 g,2150.0,CINTA AZUL,/Embutidos/Carnes frías/Salchichas/,https://www.walmart.co.cr/salchicha-de-pavo-cinta-azul-ahumada-480-g,https://walmartcr.vteximg.com.br/arquivos/ids/893761/9541_01.jpg?v=638781735083330000
Bebida En Polvo Clight Sin Calorías Sabor Fresa Sobre - 14g,400.0,CLIGHT,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-en-polvo-clight-sin-calorias-sabor-fresa-sobre-14g,https://walmartcr.vteximg.com.br/arquivos/ids/896565/9449_01.jpg?v=638786373162530000
Frijol Ducal  Molido Rojo Doy Pack  - 400 g,950.0,DUCAL,/Abarrotes/Enlatados y Conservas/Frijoles instantáneos/,https://www.walmart.co.cr/frijol-ducal-molido-rojo-doy-pack-400-g,https://walmartcr.vteximg.com.br/arquivos/ids/918298/9388_01.jpg?v=638818176337070000
Tortillas Erica de maíz gruesitas 20 uds - 570 g,1120.0,ERICA,/Panadería y tortillería/Tortillería/Tortillas de Maíz/,https://www.walmart.co.cr/tortillas-erica-de-maiz-gruesitas-20-uds-570-g,https://walmartcr.vteximg.com.br/arquivos/ids/881230/162_01.jpg?v=638763766844070000
Galleta De Maíz Sanissimo Salmas - 144 g,1120.0,SANISSIMO,/Abarrotes/Galletas/Galletas Saladas/,https://www.walmart.co.cr/galleta-de-maiz-sanissimo-salmas-144-g,https://walmartcr.vteximg.com.br/arquivos/ids/817585/9134-01.jpg?v=638702526907330000
Galleta Pozuelo Club Extra Original -225 g,1780.0,POZUELO,/Abarrotes/Galletas/Galletas Saladas/,https://www.walmart.co.cr/galleta-pozuelo-bokita-club-225gr-2,https://walmartcr.vteximg.com.br/arquivos/ids/441612/Galletas-Club-marca-Pozuelo-225g-1-29566.jpg?v=638296438786930000
Jugo De Naranja Dos Pinos 6 Pack - 1Lt,5920.0,DOS PINOS,/Jugos y Bebidas/Jugos y Néctares/Jugo de Frutas/,https://www.walmart.co.cr/6-pack-jugo-dos-pinos-naranja-1000ml,https://walmartcr.vteximg.com.br/arquivos/ids/933510/9066_01.jpg?v=638838852021070000
Leche Dos Pinos Delactomy Semidescremada 2% Grasa - 946 ml,1285.0,DOS PINOS,/Lácteos/Leche/Leche Deslactosada/,https://www.walmart.co.cr/leche-dos-pinos-delactomy-semidescremada-1000ml-2,https://walmartcr.vteximg.com.br/arquivos/ids/723539/8970_01.jpg?v=638629895067200000
Leche Dos Pinos Semidescremada -1000ml,1185.0,DOS PINOS,/Lácteos/Leche/Leche Semi y Descremada/,https://www.walmart.co.cr/leche-dos-pinos-semidescremada-1000ml-2,https://walmartcr.vteximg.com.br/arquivos/ids/752338/8969_01.jpg?v=638654984467830000
Cebolla Morada Kilo -6 A 8 Unidades Por Kg. Aproximadamente,1150.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/cebolla-morada-kilo-a-unidades-por-kg-aproximadamente-4,https://walmartcr.vteximg.com.br/arquivos/ids/221605/Cebolla-Morada-Kilo-6-A-8-Unidades-Por-Kg-Aproximadamente-1-26269.jpg?v=637626934808230000
Uva Hortifruti Verde Kilo,3100.0,HORTIFRUTI,"/Frutas y Verduras/Frutas/Uvas, duraznos, y ciruelas/",https://www.walmart.co.cr/uva-verde-kg-125-a-140-unidades-aproximadamente,https://walmartcr.vteximg.com.br/arquivos/ids/530477/Uva-Verde-Kilo-125-A-140-Unidades-Aproximadamente-1-26240.jpg?v=638419993646230000
Apio verde Hortifruti - Precio indicado por kilo,1400.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Cebollas, papas y verduras de raíz/",https://www.walmart.co.cr/apio-verde-hortifruti-precio-indicado-por-kilo,https://walmartcr.vteximg.com.br/arquivos/ids/530569/Apio-Verde-Kilo-Altura-Entre-65-A-73-Cm-Y-Ancho-De-17-A-22-Cm-aproximadamente-1-26175.jpg?v=638419994074630000
Galleta Pozuelo surtidas 12 pack - 366 g,2120.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-pozuelo-surtidas-12-pack-366-g,https://walmartcr.vteximg.com.br/arquivos/ids/818740/8462-01.jpg?v=638704008473300000
Queso Dos Pinos pizzero rallado - 225 g,2300.0,DOS PINOS,/Lácteos/Queso/Queso Mozzarella/,https://www.walmart.co.cr/queso-dos-pinos-pizzero-rallado-225gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507615/Queso-Dos-Pinos-Pizzero-Rallado-225gr-1-32509.jpg?v=638416004964670000
Galletas Pozuelo Cremas Mixtas 12 Pack - 378 g,2000.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-crema-mixta-morada-x12-378-g,https://walmartcr.vteximg.com.br/arquivos/ids/938324/7210_01.jpg?v=638845662013530000
Leche Coronado líquida semidescremada 6 pack  - 6000 ml,5370.0,CORONADO,/Lácteos/Leche/Leche Semi y Descremada/,https://www.walmart.co.cr/leche-coronado-liquida-semidescremada-6-pack-6000-ml,https://walmartcr.vteximg.com.br/arquivos/ids/769634/7019_01.jpg?v=638666366547100000
Salsa De Tomate Banquete - 700 g,1540.0,BANQUETE,"/Abarrotes/Salsa, Aderezos y Vinagre/Cátsup y Mostaza/",https://www.walmart.co.cr/salsa-de-tomate-banquete-700-g,https://walmartcr.vteximg.com.br/arquivos/ids/766500/6826_01.jpg?v=638663369813600000
Bebida En Polvo Clight Sin Calorías Sabor Limón Sobre - 14g,400.0,CLIGHT,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-en-polvo-clight-sin-calorias-sabor-limon-sobre-14g,https://walmartcr.vteximg.com.br/arquivos/ids/896544/334_01.jpg?v=638786370127870000
Vainol Ancla Esencia De Vainilla - 120ml,1410.0,VAINOL ANCLA,/Abarrotes/Harinas y Repostería/Saborizantes Artificiales/,https://www.walmart.co.cr/esencia-vainol-ancla-vainilla-120ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/575473/Vainol-Ancla-Esencia-De-Vainilla-120ml-1-33093.jpg?v=638469778298770000
Toallas Húmedas Huggies Manitos & Carita - 80 Unidades,1500.0,HUGGIES,/Bebes y Niños/Pañales y toallitas húmedas/Toallitas húmedas/,https://www.walmart.co.cr/toalla-huggies-manitas-carita-80-unidades-2,https://walmartcr.vteximg.com.br/arquivos/ids/636437/298_01.jpg?v=638566722052370000
"Atún Light Lomo en trozos en agua Sardimar, paquete de 6 - 140 g",7250.0,SARDIMAR,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/6pack-atun-sardimar-agua-trozo-140gr,https://walmartcr.vteximg.com.br/arquivos/ids/507534/At-n-Sardimar-Trozos-En-Agua-6-pack-140-gr-1-28981.jpg?v=638416004621400000
Arroz Indiana 99% grano entero - 4000 g,4190.0,INDIANA,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-indiana-99--grano-entero-4000-g,https://walmartcr.vteximg.com.br/arquivos/ids/575010/Arroz-Indiana-99-Grano-Entero-4000gr-1-32951.jpg?v=638469564207500000
"Cloro Clorox Fragancia Original Bolsa, Triple Acción 2 Pack - 900ml",1000.0,CLOROX,/Limpieza/Limpieza del hogar/Cloro/,https://www.walmart.co.cr/2-pack-cloro-clorox-original-900ml,https://walmartcr.vteximg.com.br/arquivos/ids/439948/Cloro-Marca-Clorox-Fragancia-Original-Bolsa-Triple-Acci-n-2-Pack-900ml-1-29732.jpg?v=638291903701500000
Leche Dos Pinos Liquida Semidescremada - 1 gal,2650.0,DOS PINOS,/Lácteos/Leche/Leche Semi y Descremada/,https://www.walmart.co.cr/leche-dos-pinos-liquida-homogenizada-2-grasa-3785ml,https://walmartcr.vteximg.com.br/arquivos/ids/881483/6506_01.jpg?v=638763777183770000
Natilla Dos Pinos La Granja - 400 g,1420.0,LA GRANJA,/Lácteos/Crema o Natilla/Regular/,https://www.walmart.co.cr/natilla-dos-pinos-la-granja-400-g,https://walmartcr.vteximg.com.br/arquivos/ids/935012/6501_01.jpg?v=638839725100700000
Maíz dulce Toños sin preservantes enlatados - 185 g,430.0,TOÑOS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/maiz-dulce-toños-sin-preservantes-enlatados-185-g,https://walmartcr.vteximg.com.br/arquivos/ids/807702/8124_01.jpg?v=638696334082700000
Salsa de Tomate Naturas's con Hongos - 90 g,390.0,NATURAS,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsita-naturas-con-hongos-90gr,https://walmartcr.vteximg.com.br/arquivos/ids/767149/8093_01.jpg?v=638664525162200000
Servilleta Supermax Premium 200Und,1540.0,SUPERMAX,/Limpieza/Desechables/Servilletas/,https://www.walmart.co.cr/servilleta-supermax-premium-200und-4,https://walmartcr.vteximg.com.br/arquivos/ids/516074/Servilleta-Supermax-Premium-200Und-1-35773.jpg?v=638416865304930000
Bebida En Polvo Clight Sin Calorías Sabor Te Frío Limón Sobre - 14g,400.0,CLIGHT,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-en-polvo-clight-sin-calorias-sabor-te-frio-limon-sobre-14g,https://walmartcr.vteximg.com.br/arquivos/ids/896550/7894_01.jpg?v=638786370259400000
Champiñones Toños trozos y tallos - 184 g,480.0,TOÑOS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/champiñones-toños-trozos-y-tallos-184-g,https://walmartcr.vteximg.com.br/arquivos/ids/807698/7762_01.jpg?v=638696334065000000
Salsa de Tomate Natura's Ranchera - 90 g,390.0,NATURAS,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsita-naturas-tomate-ranchera-90gr,https://walmartcr.vteximg.com.br/arquivos/ids/767175/7735_01.jpg?v=638664525278430000
Maíz Richly Dulce Entero En Lata - 240 g,560.0,RICHLY,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/maiz-richly-dulce-en-lata-240-g,https://walmartcr.vteximg.com.br/arquivos/ids/833623/7727_01.jpg?v=638718890120000000
Harina Nacarina de trigo - 2500 g,2130.0,NACARINA,/Abarrotes/Harinas y Repostería/Harina de Trigo y Maíz/,https://www.walmart.co.cr/harina-nacarina-trigo-2500gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/833601/7714_01.jpg?v=638718889996770000
Hongo Richly Trozos - 184 g,670.0,RICHLY,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/hongo-richly-trozos-184gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/833600/7709_01.jpg?v=638718889987330000
Galleta Pozuelo maría 12 Uds - 252 g,1270.0,POZUELO,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-pozuelo-maria-12-unidades-252gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/428863/Galleta-Pozuelo-Maria-12-Unidades-252gr-1-25896.jpg?v=638271059401370000
Pasta caracolitos Roma enrriquecida - 250 g,720.0,ROMA,/Abarrotes/Pastas/Fusilli/,https://www.walmart.co.cr/pasta-caracolitos-roma-enrriquecida-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/930524/5254_01.jpg?v=638834028332900000
Garbanzos Toños en lata - 576 g,900.0,TOÑOS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/garbanzos-tonos-576gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/507487/Garbanzos-To-os-576gr-1-25860.jpg?v=638416004416500000
Gaseosa Coca Cola sin azúcar 2pack - 5 L,2303.0,COCA-COLA,/Jugos y Bebidas/Gaseosas/Sabores Varios/,https://www.walmart.co.cr/gaseosa-coca-c-sin-azucar-2pk-5000ml,https://walmartcr.vteximg.com.br/arquivos/ids/472132/Gaseosa-Coca-Cola-sin-az-car-2pack-5-L-1-35127.jpg?v=638346334770530000
Pasta Dental Colgate Triple Acción Xtra Blancura -160 ml,2100.0,COLGATE,/Higiene y Belleza/Cuidado Bucal/Pasta dental/,https://www.walmart.co.cr/crema-dental-colgate-triple-accion-xtra-blancura-160ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/937810/5152_01.jpg?v=638845155202870000
Gelatina Diet X sin azúcar sabor fresa - 11 g,260.0,DIET-X,/Abarrotes/Azúcar y Postres/Gelatinas y Flan/,https://www.walmart.co.cr/gelatina-diet-x-sin-azucar-sabor-fresa-11-g,https://walmartcr.vteximg.com.br/arquivos/ids/502299/Gelatina-Diet-Diet-X-Sin-Azucar-Fresa-11gr-1-25836.jpg?v=638415032709800000
Pasta espagueti Roma enriquecida - 250 g,660.0,ROMA,/Abarrotes/Pastas/Spaghetti/,https://www.walmart.co.cr/pasta-espagueti-roma-enriquecida-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/574982/Pasta-Larga-Roma-Spaguetti-250gr-1-35681.jpg?v=638469564098930000
"Jabón Corporal Palmolive, Naturals Yoghurt y Frutas, 3 Pack -300 g",1750.0,PALMOLIVE,/Higiene y Belleza/Higiene y cuidado corporal/Jabón de tocador/,https://www.walmart.co.cr/jabon-corporal-palmolive-naturals-yogurt-con-frutas-100gr-3pack-4,https://walmartcr.vteximg.com.br/arquivos/ids/928239/6322_01.jpg?v=638833005199400000
Salchicha Cinta Azul Ahumada - 480 g,2139.0,CINTA AZUL,/Embutidos/Carnes frías/Salchichas/,https://www.walmart.co.cr/salchicha-cinta-azul-ahumada-480-g,https://walmartcr.vteximg.com.br/arquivos/ids/893824/6207_01.jpg?v=638781741114570000
Jamón Cinta Azul con pechuga de pavo - 250 g,3270.0,CINTA AZUL,/Embutidos/Carnes frías/Jamón/,https://www.walmart.co.cr/jamon-cinta-azul-con-pechuga-de-pavo-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/893771/6198_01.jpg?v=638781735115600000
Pan cuadrado Bimbo dieta light - 580 g,2170.0,BIMBO,/Panadería y tortillería/Pan Salado/Pan Europeo y Rústico/,https://www.walmart.co.cr/pan-cuadrado-bimbo-dieta-light-580-g,https://walmartcr.vteximg.com.br/arquivos/ids/507469/Pan-Bimbo-Sandwich-Cuadrado-Dieta-Light-Grande-580gr-1-25504.jpg?v=638416004270730000
Natilla Zarcero Con Sal Doypack - 650g,1600.0,CORONADO,/Lácteos/Crema o Natilla/Regular/,https://www.walmart.co.cr/natilla-coronado-zarcero-con-sal-doy-pack-650gr-2,https://walmartcr.vteximg.com.br/arquivos/ids/590024/Natilla-Coronado-Zacero-Con-Sal-12-Grasa-650g-1-31683.jpg?v=638485439047630000
Queso Crema Dos Pinos Sabor Original 2 Pack - 210g,2550.0,DOS PINOS,/Lácteos/Queso/Queso Crema/,https://www.walmart.co.cr/2-pack-queso-crema-dos-pinos-420gr,https://walmartcr.vteximg.com.br/arquivos/ids/429816/Queso-Crema-Marca-Dos-Pinos-Sabor-Original-2-Pack-210g-1-34312.jpg?v=638272248073000000
"Yogurt Líquido Dos Pinos inline Fresa Y Arándano, Descremado 0% Grasa 2 Pack - 750ml",2450.0,DOS PINOS,/Lácteos/Yogurt/Yogurt Bebible/,https://www.walmart.co.cr/2-pack-yogurt-dos-pinos-in-line-750ml,https://walmartcr.vteximg.com.br/arquivos/ids/429768/Yogurt-L-quido-Marca-Dos-Pinos-inline-Fresa-Y-Ar-ndano-Descremado-0-Grasa-2-Pack-750ml-1-31148.jpg?v=638272247794100000
Pasta Roma tornillo mediano paquete - 250 g,650.0,ROMA,/Abarrotes/Pastas/Fusilli/,https://www.walmart.co.cr/pasta-roma-tornillo-mediano-paquete-250-g,https://walmartcr.vteximg.com.br/arquivos/ids/833561/5730_01.jpg?v=638718889028000000
Detergente en polvo Great Value aroma brisas del encanto - 900 g,1160.0,GREAT VALUE,/Limpieza/Detergente/Detergente en polvo/,https://www.walmart.co.cr/detergente-en-polvo-great-value-aroma-brisas-del-encanto-900-g,https://walmartcr.vteximg.com.br/arquivos/ids/344946/Detergente-Great-Value-Brisas-Enc-900Gr-1-31090.jpg?v=637999006075200000
Aceite De Oliva Great Value Extra Virgen En Spray - 198 g,2500.0,GREAT VALUE,/Abarrotes/Aceites de cocina/Aceite Spray/,https://www.walmart.co.cr/aceite-de-oliva-great-value-extra-virgen-en-spray-198-g,https://walmartcr.vteximg.com.br/arquivos/ids/507811/Aceite-Oliva-Great-Value-Spray-198gr-1-31075.jpg?v=638416005857230000
Garbanzos Toños enlatados - 800 g,1310.0,TOÑOS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/garbanzos-tonos-800gr,https://walmartcr.vteximg.com.br/arquivos/ids/535967/Garbanzos-To-os-800gr-1-31057.jpg?v=638422921498530000
Arroz precocido Tío Pelón 95% grano entero - 1000 g,880.0,TIO PELON,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-precocido-tio-pelon-95--grano-entero-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/833405/2177_01.jpg?v=638718886535230000
Pan Bimbo artesano blanco mediano - 535 g,1600.0,BIMBO,/Panadería y tortillería/Pan Salado/Pan Europeo y Rústico/,https://www.walmart.co.cr/pan-bimbo-artesano-sandwich-med-535gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/904933/5460_01.jpg?v=638797875070230000
Arroz Indiana 99% grano entero -1800 g,1800.0,INDIANA,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-indiana-99--grano-entero-1800-g,https://walmartcr.vteximg.com.br/arquivos/ids/833528/5458_01.jpg?v=638718888891430000
"Bolsa Para Basura Supermax, Blanca Rollo Pequeña 50 unidades",780.0,SUPERMAX,/Limpieza/Desechables/Bolsas para Basura/,https://www.walmart.co.cr/bolsa-bas-supermax-blanca-roll-peq-50u,https://walmartcr.vteximg.com.br/arquivos/ids/527806/Bolsa-Para-Basura-Supermax-Blanca-Rollo-Peque-a-50-unidades-1-30961.jpg?v=638419241688300000
Lactocrema Dos Pinos untable - 210 g,1500.0,DOS PINOS,/Abarrotes/Snacks y Fruta Seca/Dip/,https://www.walmart.co.cr/lactocrema-dos-pinos-untable-210-g,https://walmartcr.vteximg.com.br/arquivos/ids/935067/1901_01.jpg?v=638839764077130000
Salsa de Tomate Natura's Carne - 180 g,760.0,NATURAS,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-de-tomate-natura-s-carne-180-g,https://walmartcr.vteximg.com.br/arquivos/ids/884504/4234_01.jpg?v=638768026898330000
Mantequilla Dos Pinos Light 0 % Grasa - 210 g,1720.0,DOS PINOS,/Lácteos/Mantequillas y margarinas/Mantequillas/,https://www.walmart.co.cr/mantequilla-dos-pinos-light-0---grasa-210-g,https://walmartcr.vteximg.com.br/arquivos/ids/703810/1792_01.jpg?v=638615087153730000
Limpiador Baño Pato Tiras Activas Pastillas Para Sanitario Lavanda - 3 Uds,1270.0,PATO,/Limpieza/Limpieza del hogar/Desinfectantes/,https://www.walmart.co.cr/tiras-mrm-activas-ba-o-lavanda-3u-30g,https://walmartcr.vteximg.com.br/arquivos/ids/952190/4177_01.jpg?v=638863011390230000
Lavaplatos Irex En Crema Limón - 1000 g,1070.0,IREX,/Limpieza/Lavaplatos/Lavaplatos en polvo y en pasta/,https://www.walmart.co.cr/lavaplatos-irex-en-crema-limon-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/432386/Lavaplatos-Marca-Irex-Crema-Lim-n-Con-Glicerina-1000g-1-24956.jpg?v=638273975741430000
Limpiador Multiusos Ajax Triclorín Con Cloro En Polvo - 250g,670.0,AJAX,/Limpieza/Limpieza del hogar/Desinfectantes/,https://www.walmart.co.cr/limpiador-en-polvo-ajax-triclorin-regular-250gr,https://walmartcr.vteximg.com.br/arquivos/ids/320283/Limpiador-Multiusos-Ajax-Triclor-n-con-Cloro-en-Polvo-250-g-1-24877.jpg?v=637905275108300000
"Carne Molida De Res Magra Don Cristobal, 95% Magra, 5% Grasa, Empacado",6500.0,DON CRISTOBAL,/Carnes y Pescados/Res/Carne de Res/,https://www.walmart.co.cr/molida-magra-don-cristobal-res-magro-95-grasa-5-empacado-1kg-2,https://walmartcr.vteximg.com.br/arquivos/ids/352219/Molida-Magra-Don-Cristobal-Res-Magro-95-Grasa-5-Empacado-1Kg-1-27574.jpg?v=638013154914800000
Azúcar Blanca Sabemas - 2000g,1450.0,SABEMAS,/Abarrotes/Azúcar y Postres/Azúcar/,https://www.walmart.co.cr/azucar-blanca-sabemas-2000gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/833475/3958_01.jpg?v=638718887631730000
"Carne Molida De Res Premium Don Cristobal, 90% Magra, 10% Grasa, Empacado",5800.0,DON CRISTOBAL,/Carnes y Pescados/Res/Carne de Res/,https://www.walmart.co.cr/molida-don-cristobal-premium-res-magro-90-grasa-10-empacado-1kg-2,https://walmartcr.vteximg.com.br/arquivos/ids/530517/Carne-Molida-De-Res-Premium-Don-Cristobal-90-Magra-10-Grasa-Empacado-1-27572.jpg?v=638419993832230000
Queso Great Value Mozzarella Rallado Parcialmente Desnatado y Bajo en Humedad - 907 g,5000.0,GREAT VALUE,/Lácteos/Queso/Queso Mozzarella/,https://www.walmart.co.cr/queso-great-value-mozzarella-rallado-parcialmente-desnatado-y-bajo-en-humedad-907-g,https://walmartcr.vteximg.com.br/arquivos/ids/753524/1673_01.jpg?v=638658184337730000
"Leche Coronado deslactosada enriquecido con vitamina A, ácido fólico y hierro 6 pack - 1 L",6740.0,CORONADO,/Lácteos/Leche/Leche Semi y Descremada/,https://www.walmart.co.cr/leche-coronado-deslactosada-enriquecido-con-vitamina-a--acido-folico-y-hierro-6-pack-1-l,https://walmartcr.vteximg.com.br/arquivos/ids/429915/Leche-Marca-Coronado-Deslactosada-Enriquecido-Con-Vitamina-A-cido-F-lico-Y-Hierro-6-pack-1Lt-1-34849.jpg?v=638272248508030000
Consome Maggi De Pollo Sobres 3 Pack - 150g,1340.0,MAGGI,/Abarrotes/Especias y Sazonadores/Consomés/,https://www.walmart.co.cr/maggi-consome-de-pollo-sobre-10g-5-unidades-4,https://walmartcr.vteximg.com.br/arquivos/ids/603906/Consome-Maggi-De-Pollo-Sobres-3-Pack-150g-1-27352.jpg?v=638506282646100000
